3	22	10	33	32	44	32	10	6	13	47	32	36	26	4	41	27	19	42	40	35	44	43	23	12	14	41	7	11	35	5	49	27	35	8	4	16	43	11	10	7	40	46	10	47	12	41	7	47	36	49	10	3	45	45	5	24	33	46	8	41	40	22	30	23	47	28	37	16	13	13	0	43	40	20	34	17	26	1	32	10	27	34	42	26	22	8	16	33	15	13	31	43	1	37	22	31	7	6	13		|	47	40	40	30	4	32	27	24	41	48	33	10	26	29	0	2	44	43	6	49	38	39	9	36	48	14	42	13	21	6	7	19	36	47	6	38	28	25	36	26	43	28	10	23	11	22	11	15	44	24	15	28	7	41	48	31	41	9	46	33	27	43	38	6	46	19	36	3	28	43	30	26	42	26	18	9	16	47	16	26	9	24	41	45	23	2	2	2	22	25	19	15	17	37	44	27	32	24	1	24	
10	42	49	21	33	3	29	46	42	21	46	12	10	49	1	32	40	25	19	49	48	10	27	41	27	46	3	8	13	17	19	31	3	45	1	45	35	13	49	49	35	37	7	28	13	19	21	10	29	11	39	29	23	12	15	39	48	9	33	41	47	9	36	48	21	28	14	12	21	32	39	47	38	48	45	2	48	38	43	23	6	45	18	3	6	19	32	4	26	3	17	19	37	10	41	45	23	38	44	21		|	24	16	46	22	44	20	9	20	2	16	46	23	0	7	29	12	19	23	2	30	2	43	49	3	9	21	26	2	17	40	3	23	5	27	34	22	9	44	34	5	16	8	31	7	40	10	45	22	37	26	29	9	26	14	28	48	38	41	15	40	18	4	6	47	7	44	11	33	6	9	16	41	27	4	22	15	36	1	37	6	12	49	17	47	25	18	27	41	8	38	31	40	45	31	7	44	25	41	42	47	
27	12	34	42	34	24	13	2	48	1	37	45	45	4	3	36	49	8	30	46	36	32	7	10	6	8	17	36	4	48	30	49	12	10	27	2	45	34	6	42	12	46	15	38	16	27	24	49	17	7	8	38	5	27	15	2	1	48	31	30	3	31	41	35	46	11	33	4	42	49	30	17	38	27	30	19	36	40	36	5	44	44	49	18	30	27	29	18	38	24	9	46	46	6	7	1	35	12	4	15		|	14	9	2	41	2	26	28	10	8	45	9	32	8	26	18	14	20	47	46	14	33	28	10	1	32	22	0	24	16	18	41	24	7	3	30	20	6	45	30	37	37	23	46	12	15	41	31	41	34	29	10	7	15	19	25	12	29	31	3	0	27	20	47	17	26	8	40	37	34	0	17	37	22	10	9	35	39	32	25	26	27	41	19	23	15	13	30	11	40	12	11	28	30	47	20	13	47	28	1	37	
32	35	39	6	36	4	32	13	14	16	11	35	36	29	14	40	19	44	11	4	35	46	42	12	33	17	29	25	27	47	42	20	33	15	37	28	40	37	25	17	4	6	43	35	12	8	32	29	38	29	29	27	15	4	14	42	8	35	27	21	22	28	43	1	46	44	43	10	33	3	36	26	35	39	16	7	0	8	41	42	3	47	7	28	0	9	18	5	28	22	40	26	11	37	28	27	5	37	16	49		|	48	49	39	31	19	17	24	17	47	40	43	47	42	26	43	32	36	29	8	17	31	45	12	33	25	6	29	33	9	45	28	42	7	43	25	36	34	35	9	16	10	45	15	7	46	41	7	10	22	1	36	46	8	27	2	26	27	15	7	45	4	27	0	31	5	30	44	25	29	33	16	3	18	48	16	6	41	25	16	17	22	19	42	42	31	15	49	18	2	28	47	3	33	5	43	9	34	33	22	38	
11	23	26	24	49	40	10	24	8	39	33	27	48	49	32	21	38	27	39	40	49	30	1	19	34	48	39	41	31	43	43	38	48	15	6	36	30	31	47	48	35	46	38	5	49	40	6	46	13	42	45	48	25	39	1	36	4	9	23	41	34	31	4	2	33	43	42	32	3	6	18	2	25	3	8	10	4	28	4	16	31	37	7	37	1	48	28	33	9	19	23	44	44	27	44	27	6	46	36	14		|	5	33	43	40	48	14	24	36	11	0	46	0	28	11	43	6	22	0	16	11	23	11	39	49	11	4	21	43	48	12	23	25	26	8	36	22	36	42	14	2	15	4	46	44	13	1	49	48	7	8	33	28	6	2	20	31	19	36	38	2	47	8	18	30	13	35	24	5	27	22	20	5	8	2	22	48	47	41	25	3	35	31	8	33	48	30	9	26	31	6	13	20	2	37	32	21	23	27	25	46	
45	49	41	38	49	12	2	22	32	16	1	28	43	11	48	25	15	24	5	48	11	44	28	6	17	25	47	47	1	30	19	5	44	14	18	19	5	29	13	33	22	49	25	48	28	15	37	8	19	29	48	28	37	17	2	20	0	41	43	37	28	40	18	29	28	15	17	29	23	33	43	12	49	37	13	5	4	41	17	18	20	34	14	20	36	28	19	36	27	29	15	46	35	41	48	1	27	11	33	15		|	27	21	48	0	41	23	5	44	10	23	27	39	16	34	18	46	37	49	40	41	14	49	34	27	23	47	3	14	22	47	31	7	22	49	21	15	8	18	36	3	33	40	8	5	12	11	47	46	12	40	27	7	13	16	12	44	19	33	42	11	43	36	45	42	41	31	17	5	4	2	6	29	22	46	10	29	20	36	2	19	9	13	26	40	18	39	17	13	34	23	49	15	1	7	33	0	13	24	34	10	
23	32	20	15	21	48	23	23	3	44	7	36	19	16	44	28	33	34	20	11	4	46	6	41	32	0	40	4	40	36	48	33	9	27	39	46	39	39	14	0	35	42	26	20	20	38	20	8	13	6	8	43	26	27	21	33	49	42	45	35	10	5	11	0	13	3	23	17	4	47	37	48	13	15	16	1	20	23	26	4	2	32	25	4	34	27	3	19	36	8	40	10	36	13	40	39	48	1	10	22		|	31	30	32	17	29	40	16	4	34	27	38	28	1	43	34	9	27	29	33	27	4	19	32	2	6	20	40	39	8	47	31	8	41	41	24	2	6	41	36	4	40	38	25	37	4	12	46	20	31	3	43	49	10	24	24	3	26	24	1	38	20	14	49	48	35	36	40	43	33	37	30	13	21	45	5	25	23	14	25	28	47	42	32	44	4	16	28	29	8	3	31	46	18	20	48	36	30	9	34	32	
6	49	7	22	9	32	11	3	9	49	20	3	11	24	8	35	3	43	6	35	10	18	19	21	3	17	41	38	42	4	36	31	0	46	2	2	41	40	4	15	8	20	1	26	26	23	37	15	18	34	37	8	45	19	28	10	13	36	33	29	18	21	38	42	10	41	1	34	27	16	21	17	13	20	2	16	2	17	46	38	17	38	8	7	35	42	26	26	41	39	42	33	48	46	33	48	38	40	1	18		|	22	21	18	11	45	8	37	3	24	34	28	14	0	18	45	17	32	16	37	39	13	5	26	44	45	13	22	48	14	30	19	46	25	0	7	49	26	7	34	27	29	7	33	33	3	5	9	26	27	16	35	15	47	24	36	44	16	3	27	6	39	26	37	4	23	3	0	4	0	42	17	36	6	8	27	24	10	31	32	1	8	22	13	16	43	9	7	20	12	24	20	24	18	1	29	9	3	9	21	11	
35	43	13	16	10	37	37	4	46	37	24	33	16	23	34	32	1	23	21	19	49	16	12	48	33	24	2	47	28	4	35	2	13	45	32	21	44	46	11	30	34	22	13	34	7	21	18	43	1	22	31	44	20	2	22	48	29	1	1	16	19	30	18	37	14	41	31	19	13	24	7	6	36	39	3	17	2	49	1	8	37	19	42	7	28	6	25	9	3	3	14	9	49	8	49	22	44	47	21	12		|	34	11	8	8	35	7	28	15	41	27	34	24	43	9	38	47	4	14	44	20	21	37	42	5	1	48	32	11	30	17	30	12	26	3	11	46	24	27	19	24	41	16	14	29	27	23	49	23	6	16	34	30	8	42	12	6	37	3	29	13	39	4	15	17	19	30	44	31	41	11	5	4	37	37	39	15	11	22	46	33	46	24	1	17	30	45	26	19	18	10	5	16	5	42	9	45	2	48	49	19	
31	28	45	0	44	32	49	30	20	42	16	20	33	28	4	47	14	48	26	1	4	13	16	27	13	16	22	22	33	35	10	40	30	43	27	6	41	25	2	46	6	28	37	43	34	30	1	10	34	44	9	37	0	42	27	28	8	47	48	34	33	45	22	17	16	42	19	18	33	43	17	30	10	47	16	21	14	22	24	11	5	36	18	26	20	4	49	1	24	21	0	21	8	33	34	36	41	42	18	19		|	35	23	25	49	40	18	31	28	2	21	7	23	25	3	9	16	3	41	46	1	0	39	9	33	33	49	12	27	13	25	49	6	22	35	24	5	17	6	6	34	4	18	33	25	42	20	13	36	5	1	40	17	40	42	5	1	22	9	26	12	24	36	36	49	19	44	28	44	23	28	47	29	18	34	35	35	12	10	22	38	46	16	29	34	30	33	18	45	41	20	27	30	28	21	49	39	43	34	49	48	
4	35	46	4	9	19	25	29	31	19	4	7	1	8	26	11	47	5	45	5	49	42	22	26	45	10	33	30	47	24	6	47	6	5	45	17	38	32	10	21	11	10	13	26	38	45	4	27	21	7	41	14	14	8	13	23	45	20	13	47	1	44	18	12	42	3	0	48	44	9	6	3	20	26	30	25	37	13	29	45	23	4	47	41	32	23	8	5	40	1	29	11	36	41	29	33	33	10	15	8		|	31	48	29	10	38	48	8	31	21	5	45	30	47	38	7	19	23	17	19	28	4	22	42	28	26	24	11	4	15	14	22	32	10	39	22	5	47	39	46	43	25	27	42	45	33	2	47	12	41	40	31	42	7	29	37	17	28	17	47	16	6	22	48	25	49	30	41	18	13	45	17	10	45	1	31	10	23	47	42	42	5	7	33	4	31	8	28	35	8	46	10	43	44	36	47	37	28	1	41	11	
47	49	19	10	15	6	47	11	19	23	29	15	41	30	1	35	38	14	15	39	25	8	0	39	21	42	46	39	32	7	41	24	35	6	39	32	40	10	12	44	18	5	23	28	41	43	25	26	35	43	9	18	18	1	33	35	24	39	44	4	35	20	49	5	30	49	35	49	46	32	36	17	36	23	26	37	8	36	38	43	26	44	27	32	24	49	0	31	8	38	23	4	1	20	29	29	2	19	26	49		|	27	48	48	2	28	2	38	31	35	19	3	22	18	11	35	27	18	30	9	7	13	27	25	30	11	18	15	42	26	7	15	7	30	40	49	39	0	4	2	22	37	38	32	13	26	11	2	38	25	4	16	16	30	20	27	25	38	3	10	4	14	43	2	16	9	32	37	5	0	31	14	13	16	27	35	26	0	47	42	32	10	3	26	2	15	41	36	42	35	33	12	48	20	32	41	8	39	43	30	0	
5	14	21	9	29	25	28	12	39	5	32	34	42	43	32	45	11	9	34	17	9	41	43	30	28	31	45	34	4	23	38	0	39	27	8	46	38	12	34	46	0	48	49	1	22	27	40	40	26	3	42	4	27	49	3	23	27	35	9	31	9	27	28	16	3	39	1	11	13	8	2	13	1	21	5	7	43	13	10	41	3	39	33	44	6	29	22	23	24	47	2	5	10	19	27	34	6	36	49	37		|	13	8	48	29	32	25	45	0	28	7	49	44	44	13	25	29	10	40	38	8	17	15	24	43	44	35	29	4	30	22	14	29	22	21	26	18	35	37	23	13	31	39	19	44	41	1	48	15	10	2	30	28	36	0	31	44	24	12	36	5	42	12	7	21	28	33	22	18	18	2	17	38	13	13	29	17	2	4	13	10	0	38	18	17	42	47	22	35	1	18	45	15	29	36	8	16	32	49	21	16	
17	36	16	23	0	28	21	33	39	21	49	32	1	23	14	48	4	5	40	6	24	15	39	12	1	31	16	49	9	37	10	37	6	26	27	2	11	28	21	44	38	22	44	45	47	38	11	27	42	45	49	2	26	23	4	17	42	19	42	0	14	10	39	24	2	12	28	24	6	35	32	3	7	19	45	25	45	34	5	3	14	27	13	26	10	44	14	28	47	49	14	6	18	18	19	17	8	0	40	14		|	2	43	2	2	8	7	19	2	19	43	48	32	16	14	6	38	2	16	27	45	5	32	21	36	3	10	0	26	18	20	16	21	40	1	30	3	39	26	28	16	33	16	12	16	37	23	18	31	12	11	10	33	8	42	45	28	30	13	48	11	45	17	36	49	31	17	45	29	34	37	48	31	42	1	11	18	33	3	1	45	13	10	34	20	18	16	12	5	19	43	42	39	19	10	1	25	23	38	33	44	
49	13	30	31	34	28	33	24	43	19	10	39	15	35	25	0	1	1	15	40	9	26	42	2	7	20	23	20	8	5	16	10	0	48	21	32	27	17	0	32	27	25	19	8	24	2	1	11	22	22	7	29	13	29	37	26	1	46	40	30	13	41	46	14	22	31	3	48	22	27	13	24	2	6	7	47	35	23	5	12	10	34	23	7	14	41	17	34	26	11	10	12	23	49	6	28	1	43	33	47		|	26	22	1	31	46	33	1	19	16	32	41	41	33	43	11	49	14	34	16	34	24	10	21	11	13	7	5	2	38	11	47	13	1	38	31	9	45	9	33	22	18	34	41	24	36	34	1	39	4	35	43	38	7	25	3	3	18	18	1	19	35	40	25	17	37	9	30	34	13	15	34	46	36	43	30	20	47	25	30	26	49	30	11	34	15	5	43	47	10	10	0	43	5	41	11	32	41	5	33	45	
20	8	9	48	41	1	45	49	48	18	5	17	4	12	34	7	26	31	48	10	15	29	0	40	22	11	43	36	41	19	20	48	8	2	12	4	9	10	28	20	5	15	27	35	18	47	48	42	6	34	29	38	2	49	48	22	36	34	49	12	45	24	44	30	41	24	15	40	38	18	33	45	14	18	40	25	46	44	10	36	45	23	6	48	26	17	47	18	17	45	47	36	18	12	43	33	43	33	1	20		|	25	32	13	42	17	4	0	33	31	8	20	17	11	24	3	37	22	7	33	34	23	21	49	17	18	28	35	38	10	22	21	31	27	26	9	27	24	35	26	9	8	19	15	25	26	40	19	40	2	25	31	28	8	20	41	18	18	24	21	4	20	34	15	28	7	34	31	6	3	0	7	48	16	3	5	20	2	34	18	10	37	15	13	19	38	11	8	34	34	43	47	16	49	11	11	6	10	38	27	40	
40	14	41	17	32	13	2	31	20	39	10	7	10	5	47	21	49	42	20	6	5	7	24	42	48	12	16	49	34	34	10	11	45	36	4	3	29	41	13	39	48	2	3	45	36	30	30	5	23	3	38	18	41	49	34	0	43	38	47	0	27	43	10	30	2	21	19	44	36	25	21	17	11	45	30	9	17	25	6	35	42	32	17	14	1	22	9	41	7	14	15	14	38	17	37	29	49	37	19	39		|	34	15	30	9	13	15	19	20	17	40	42	47	28	13	23	23	12	4	19	23	38	3	18	23	24	14	30	46	2	39	14	1	3	11	38	19	33	41	18	39	45	0	32	29	38	1	18	14	47	1	32	12	45	38	34	28	34	30	43	46	23	36	3	18	44	19	38	27	35	6	31	48	44	8	16	7	15	16	41	12	11	36	15	27	32	23	22	28	38	21	46	41	13	25	27	21	23	37	44	13	
26	39	39	14	19	20	3	38	41	7	3	32	29	11	27	8	20	19	1	9	19	37	45	41	16	17	26	9	21	40	36	36	43	41	43	20	15	47	16	35	29	7	46	38	32	48	45	31	28	37	43	10	37	27	20	48	35	30	41	21	10	6	41	27	42	5	10	36	0	18	11	26	41	1	17	1	17	35	34	36	20	20	28	22	2	21	27	43	18	19	10	29	43	49	28	23	47	21	46	23		|	34	3	40	40	25	6	25	8	33	24	44	21	2	33	14	1	39	33	27	6	4	31	21	16	11	28	41	6	20	2	15	38	10	14	34	12	43	20	42	11	8	31	1	27	34	36	23	12	38	31	40	35	29	43	44	41	25	22	34	24	1	15	19	8	9	39	29	19	8	42	42	48	45	11	0	3	40	30	11	40	11	25	44	5	11	24	31	14	47	21	16	21	16	36	12	3	42	44	14	49	
18	47	4	48	46	22	49	9	40	14	9	42	43	6	14	44	30	30	46	30	19	48	39	48	11	40	4	37	5	0	19	48	44	48	25	39	36	4	40	1	26	33	42	48	23	14	28	40	38	30	6	9	12	49	29	48	7	28	12	17	13	3	18	30	18	40	49	31	39	25	31	1	5	32	49	12	32	43	36	5	21	3	3	28	9	33	32	4	15	1	36	17	8	35	38	32	24	8	45	8		|	2	5	39	45	0	43	28	18	29	5	45	42	47	22	42	38	26	14	2	8	35	40	17	5	35	44	28	38	40	2	46	4	47	35	35	26	1	41	41	25	24	48	30	40	34	12	6	1	29	37	37	4	20	6	0	29	2	14	22	32	41	25	10	41	49	25	25	3	31	27	46	23	27	1	14	39	44	41	43	15	5	11	25	16	5	4	23	29	4	36	28	27	23	44	25	15	40	19	18	15	
22	26	26	22	1	22	16	47	32	46	16	11	41	32	20	17	16	36	22	41	22	34	47	23	31	5	30	40	5	23	30	20	41	11	0	19	32	14	10	20	1	12	38	3	0	38	0	47	40	43	34	35	47	40	29	47	35	38	4	24	47	23	27	4	30	10	49	27	42	2	12	34	47	18	25	31	22	36	45	38	29	26	6	45	40	18	12	11	41	46	41	31	35	33	4	45	4	20	39	37		|	0	27	40	30	31	29	7	24	40	41	27	17	5	15	45	29	32	48	25	0	44	41	16	7	36	34	14	4	1	2	44	6	0	8	24	12	8	42	41	17	18	41	7	24	4	9	3	19	46	41	49	5	30	30	31	23	21	26	3	44	1	1	48	14	35	45	7	38	34	42	14	12	43	31	21	9	35	10	20	3	41	33	38	49	34	26	44	45	1	31	27	32	38	30	33	43	12	19	5	37	
10	43	36	8	7	13	21	40	2	35	17	17	24	4	32	22	5	11	45	3	8	19	15	36	38	40	35	46	36	22	32	31	18	24	10	34	33	20	16	46	0	24	3	31	3	12	0	30	1	38	36	48	17	14	7	2	45	44	13	18	3	35	45	28	8	12	48	28	32	6	16	16	43	27	12	17	37	29	14	24	15	27	41	19	6	47	35	0	27	44	13	8	17	36	23	41	2	29	44	33		|	27	8	21	31	44	21	26	20	42	16	40	48	36	44	8	24	38	20	46	26	18	41	40	3	29	40	40	42	10	38	46	48	35	27	7	13	27	26	27	42	37	17	1	40	8	43	19	46	12	13	9	25	34	4	3	27	46	0	32	15	10	41	48	22	31	35	32	48	13	43	49	37	44	35	18	23	3	16	30	18	29	36	12	0	39	39	6	27	41	28	6	3	2	42	24	22	12	34	14	18	
10	34	12	18	32	19	25	2	37	16	42	5	39	29	37	47	27	43	34	24	31	6	0	26	10	45	13	42	45	7	32	24	46	37	29	30	19	8	42	36	48	3	15	18	13	39	35	48	49	25	23	44	10	42	32	16	12	30	36	28	27	20	12	23	1	15	31	29	10	9	44	24	4	46	2	39	8	36	42	19	7	0	33	16	38	12	35	9	28	8	40	41	44	15	20	18	22	46	42	26		|	45	46	43	25	45	44	28	14	49	43	6	8	10	9	42	11	18	37	6	22	20	5	3	12	38	40	13	47	5	33	8	44	35	38	26	14	44	18	9	16	1	25	42	26	24	9	46	31	47	7	31	6	14	26	15	2	46	39	25	36	5	16	33	36	11	49	49	48	40	15	39	23	9	41	35	1	0	37	5	47	6	30	12	20	29	44	35	18	42	22	2	3	46	14	5	11	48	29	38	31	
27	31	31	27	32	33	11	31	36	49	5	38	45	34	26	14	25	28	17	46	22	39	19	12	33	0	48	29	25	49	41	39	14	5	20	32	47	48	26	19	15	28	38	30	43	46	11	18	11	35	12	11	24	1	47	28	44	8	3	47	37	5	48	26	33	16	22	13	35	42	3	15	2	13	12	32	17	20	44	14	23	47	27	41	49	32	16	2	41	41	30	49	47	6	8	18	4	9	16	47		|	41	14	8	41	27	13	40	23	42	39	21	11	6	27	28	19	19	30	46	27	4	42	4	2	11	17	46	22	30	37	17	49	38	33	2	48	10	25	46	41	48	22	24	46	30	2	4	24	30	16	48	13	17	20	14	21	13	18	13	14	39	14	17	5	35	27	43	46	9	41	33	9	8	10	34	24	38	41	49	38	43	30	19	38	16	42	24	38	46	37	11	20	12	33	42	32	41	31	21	47	
6	24	17	38	2	44	42	9	1	41	20	39	29	19	35	6	5	41	37	0	38	5	43	45	41	15	9	1	4	28	27	42	27	47	35	40	31	16	2	3	39	4	27	43	35	21	38	46	32	14	36	10	33	8	11	17	8	1	45	38	17	28	20	31	38	23	48	26	0	47	16	8	4	49	23	34	20	44	47	27	23	7	25	43	22	36	35	21	35	36	14	29	26	17	18	6	34	35	40	33		|	10	5	37	32	36	31	39	27	3	48	38	24	33	41	28	21	7	27	2	37	42	0	15	1	48	44	37	2	6	15	2	14	12	46	45	36	17	17	25	17	39	46	45	39	13	49	28	39	33	35	1	47	25	16	23	26	27	44	18	45	38	16	6	8	14	35	27	16	9	22	26	39	47	38	9	16	21	41	22	28	9	16	44	13	26	23	46	34	22	35	31	23	43	41	35	35	13	48	47	40	
38	27	12	35	14	1	17	43	20	6	22	48	28	43	45	49	21	10	2	46	20	2	27	7	25	15	17	13	33	14	9	1	3	32	1	30	28	7	3	9	30	44	16	24	38	12	23	1	39	22	38	33	32	19	30	27	33	43	9	1	11	10	22	31	49	38	44	7	42	6	43	10	12	37	23	13	13	43	42	11	0	38	15	29	21	39	48	17	43	39	48	18	20	26	2	47	0	46	22	35		|	10	33	47	42	28	13	14	17	8	36	6	30	39	47	15	29	0	24	2	15	18	40	16	31	21	22	10	31	7	3	40	20	35	34	10	46	3	32	17	23	44	39	38	17	4	17	39	39	24	19	11	16	10	11	40	29	16	37	9	15	14	14	16	40	21	48	7	48	15	7	5	36	3	49	25	4	30	5	21	10	2	29	39	40	43	13	12	0	14	25	39	42	32	33	14	45	31	43	44	44	
26	32	45	46	7	22	11	13	29	48	15	19	37	14	14	15	21	7	46	10	8	22	40	20	37	47	30	22	7	23	45	42	44	20	5	38	15	40	10	23	34	18	13	48	14	32	41	42	30	14	15	32	21	24	40	27	20	25	20	49	17	12	9	23	43	34	7	25	48	17	45	32	44	2	3	0	34	44	8	13	18	15	42	13	39	27	12	37	13	46	34	18	12	43	5	36	31	15	28	35		|	33	17	0	41	49	19	13	4	19	28	23	40	9	4	22	14	2	33	40	10	12	19	23	48	8	34	15	2	0	30	27	25	24	18	3	22	0	44	37	31	10	39	27	34	43	48	37	22	37	18	13	41	47	13	39	26	23	22	37	1	30	7	44	32	46	17	47	41	36	18	43	27	23	45	31	3	12	12	25	35	33	7	42	31	24	38	21	34	46	18	33	19	43	25	30	13	11	16	35	47	
43	44	17	15	11	48	45	5	20	32	7	24	47	32	36	26	17	41	36	43	16	41	18	14	45	5	16	24	10	17	11	48	49	27	48	26	34	44	29	11	29	35	2	18	48	23	44	8	48	25	28	2	13	5	27	27	13	20	34	29	29	10	29	48	29	17	40	16	21	42	14	25	34	46	33	15	42	45	39	17	5	20	33	0	25	45	42	35	35	19	48	8	29	25	32	33	6	19	6	0		|	7	41	26	7	27	18	18	18	41	22	41	23	2	9	32	14	37	47	9	43	34	44	43	34	23	13	42	16	14	22	9	9	5	35	23	24	41	22	13	42	24	47	34	31	25	48	12	26	19	9	21	33	4	36	44	11	44	12	48	15	39	1	23	43	49	26	46	32	28	37	31	49	48	30	25	23	13	9	5	39	45	5	33	13	26	13	23	19	15	24	19	18	1	19	44	23	29	10	42	45	
17	22	23	2	8	35	9	1	40	7	4	5	36	1	47	45	32	47	25	23	33	29	45	14	43	16	21	34	40	3	35	42	8	3	19	2	16	14	12	12	29	43	32	49	48	46	25	33	27	32	23	8	15	23	10	5	11	43	21	14	31	34	13	41	2	5	1	43	15	12	38	12	6	47	13	10	48	32	25	8	40	6	11	47	36	21	4	47	46	39	6	24	8	43	41	32	2	21	20	40		|	2	31	9	32	40	33	36	26	46	17	10	3	29	44	13	9	35	11	8	14	36	41	49	27	1	34	19	21	14	38	43	42	8	6	42	8	29	43	13	40	12	39	49	19	34	16	26	14	33	5	18	5	40	46	31	4	25	45	10	22	20	11	18	49	35	11	26	38	18	6	44	41	17	18	12	6	19	45	39	47	39	37	36	49	46	10	36	7	45	4	42	24	28	34	48	32	17	48	1	42	
16	3	13	34	5	7	21	24	16	26	42	2	28	21	17	19	18	40	48	13	12	18	41	4	28	2	24	0	27	30	11	46	39	24	46	39	24	48	3	3	49	9	40	18	27	4	20	1	28	21	42	21	34	1	22	0	6	30	44	11	11	9	13	19	9	47	11	25	15	41	44	2	34	43	15	32	6	28	14	11	30	48	31	35	12	17	44	4	0	21	30	36	17	23	38	40	24	49	13	29		|	39	6	34	22	43	33	15	8	4	23	46	11	42	34	23	0	32	24	27	46	1	18	17	30	43	8	24	15	30	44	36	33	41	43	18	46	30	44	8	4	5	33	6	34	10	21	9	21	7	38	31	6	12	17	8	46	47	20	19	31	27	4	41	6	26	16	5	38	46	29	26	28	41	6	12	17	6	30	12	38	33	40	45	17	21	27	49	40	32	23	3	43	21	8	43	43	4	21	13	48	
10	19	37	24	41	18	36	13	42	48	14	26	31	46	49	39	21	21	7	39	44	41	21	4	0	18	2	12	36	47	24	36	12	5	40	5	29	22	0	36	22	14	23	10	14	36	22	38	1	42	31	2	49	21	6	4	16	27	9	16	28	42	33	25	19	5	38	18	43	28	21	36	8	41	0	0	1	38	38	25	41	47	11	37	14	11	42	3	2	7	7	34	19	12	4	11	21	20	46	38		|	10	38	15	41	30	27	20	41	39	20	37	42	48	12	21	1	30	1	23	18	15	13	18	6	38	14	18	22	34	15	26	19	19	40	47	35	49	19	1	42	11	40	0	36	36	26	14	21	40	27	11	35	41	36	24	39	38	16	32	13	38	49	36	12	45	40	21	11	19	9	44	3	40	45	7	3	25	36	35	45	20	41	25	16	21	12	28	40	45	12	29	8	8	31	35	26	17	15	21	6	
15	21	25	29	43	1	23	29	31	33	6	8	27	40	40	45	23	42	29	43	14	30	16	9	8	11	38	35	36	41	14	46	44	43	4	3	49	42	37	49	32	2	28	39	16	16	20	26	48	0	27	3	24	32	32	14	7	16	15	6	49	44	26	49	18	7	47	37	19	17	27	15	28	0	27	12	0	9	42	48	42	12	43	33	10	16	8	22	7	7	20	28	8	42	34	27	24	48	35	18		|	6	13	13	21	19	48	8	16	40	33	32	6	28	34	27	2	41	2	5	48	12	34	38	22	40	35	15	30	5	8	19	49	4	2	15	27	35	6	20	2	29	6	18	14	26	28	7	48	48	21	30	9	38	22	14	32	9	7	2	13	27	40	4	43	6	39	16	13	28	19	49	41	3	7	47	48	40	47	47	24	34	1	39	1	32	35	16	20	28	17	38	34	22	45	1	45	22	22	47	16	
16	26	11	37	8	32	41	34	46	23	45	31	24	32	37	18	12	42	23	24	23	1	12	27	44	6	48	7	37	3	34	5	43	9	25	17	12	27	43	30	4	17	33	23	25	48	32	4	37	47	40	29	35	13	6	3	27	4	32	43	43	6	7	32	41	45	44	0	7	18	16	39	26	4	16	41	2	37	46	44	31	27	33	49	38	35	0	28	49	37	13	2	11	16	14	25	2	47	0	46		|	0	19	21	16	22	31	13	0	28	2	12	47	44	35	16	22	38	19	42	28	28	32	34	11	21	3	10	8	9	26	28	6	20	49	3	23	46	27	1	20	44	17	35	20	30	3	46	15	32	40	6	24	46	28	4	15	11	21	46	11	22	7	32	27	0	14	17	9	7	44	42	22	33	22	47	7	28	26	42	43	14	48	26	42	9	29	27	23	0	10	40	9	24	3	49	11	44	44	44	43	
11	47	24	31	37	23	4	48	46	21	6	45	24	27	14	6	14	30	5	35	7	46	34	44	32	21	42	49	25	5	1	34	43	5	32	27	41	32	5	9	29	41	5	36	1	37	17	47	7	41	41	17	33	14	33	42	48	29	47	42	45	15	3	30	35	28	26	9	41	44	38	46	32	9	25	0	32	34	43	1	13	41	4	12	31	22	8	46	35	12	46	40	45	34	11	23	35	39	23	8		|	14	21	36	14	33	41	33	9	2	11	24	34	4	0	6	7	8	38	43	38	46	31	48	44	25	5	27	43	42	4	4	15	6	15	41	24	44	8	20	4	42	24	11	31	19	14	38	37	7	20	20	16	9	33	44	3	46	20	29	21	10	10	39	4	0	32	1	7	15	29	28	30	22	23	6	30	32	4	5	23	4	12	42	23	18	45	17	21	10	35	13	21	14	15	5	18	31	0	35	1	
38	5	10	40	1	46	7	27	45	32	43	25	9	46	41	25	37	33	27	39	39	26	0	37	27	24	36	6	48	24	33	14	41	31	38	11	11	41	10	49	44	39	22	4	27	44	25	26	12	44	12	4	30	15	35	8	17	0	47	20	3	34	14	2	30	48	38	11	9	9	19	24	2	47	23	25	13	39	13	19	41	9	47	46	44	9	21	32	4	5	22	20	6	44	41	18	29	25	11	43		|	10	0	6	8	33	22	21	2	48	5	14	46	40	37	21	38	44	12	49	19	34	10	40	15	44	28	16	49	14	42	2	46	32	29	36	3	4	15	28	22	36	12	30	29	42	1	42	33	13	22	36	46	13	42	46	45	22	22	45	42	38	36	44	48	24	33	41	4	44	6	35	2	16	41	7	9	16	37	36	12	46	35	34	15	9	16	26	34	18	36	0	39	4	46	31	44	18	7	5	3	
